Mean,Standard_Deviation,Variance,RMS,Maximum,Minimum,Peak,Peak_to_Peak,Skewness,Kurtosis,Crest_Factor,Shape_Factor,Impulse_Factor,Clearance_Factor,Dominant_Frequency,Maximum_FFT_Magnitude,Spectral_Energy,Mean_Frequency,Spectral_Centroid,Spectral_Entropy,Label
0.015113288072292914,0.14310547598721085,0.020479177257526182,0.1439013159560478,0.5258025149700598,-0.5126452694610778,0.5258025149700598,1.0384477844311375,-0.028181135005817502,0.11860690770491855,3.653910400170748,1.2613589902156928,4.608892732697992,5.453619938695327,3275.390625,43.248689824842316,42947.964568954616,2732.5440388290676,2732.5440388290676,6.98881407781532,Ball
0.014856548563030189,0.1408816900248897,0.019847650584269107,0.14166286605696915,0.4502701796407186,-0.475447624750499,0.475447624750499,0.9257178043912175,-0.03849196457722412,0.1767453274106816,3.356190919921807,1.2606772209608885,4.2310734419411915,4.989195578210746,3263.671875,45.671249484575355,41623.559915225036,2709.1368110428944,2709.1368110428944,6.904616541290727,Ball
0.014910402788173653,0.1383127668807996,0.019130421482222416,0.13911413153784194,0.4319150099800399,-0.475447624750499,0.475447624750499,0.9073626347305389,-0.039880432116300144,-0.042684213228627144,3.4176802852064485,1.2477760042520376,4.264499450085866,5.009447733689084,3263.671875,59.77152784565906,40119.40395534182,2671.131502983542,2671.131502983542,6.816403818705947,Ball
0.014774299915793414,0.1381819403704569,0.019094248644544502,0.13896952393437317,0.40998626746506983,-0.40966139720558886,0.40998626746506983,0.8196476646706587,-0.03371139658300801,-0.2888216613261547,2.9501883280443657,1.2416472439489075,3.663093206646522,4.312261521667493,3275.390625,47.296041311115516,40043.54184506585,2689.153130836676,2689.153130836676,6.91222501594184,Ball
0.015110829337418913,0.13338428981561495,0.017791368769615963,0.13423749823682116,0.40998626746506983,-0.4564427145708583,0.4564427145708583,0.8664289820359281,-0.07638658244694757,0.002026976365841815,3.400262375015394,1.2589671500167494,4.2808186315823145,5.071072720258615,3234.375,35.488544271885964,37311.2115322905,2690.572848168649,2690.572848168649,7.0614765572842275,Ball
0.015168807892028444,0.13001593321021687,0.016904142888523575,0.13089780602205997,0.46553908183632736,-0.4640771656686627,0.46553908183632736,0.9296162475049901,-0.06907341996161874,0.11042592841945131,3.556507904783911,1.2581409578262273,4.4745882618413795,5.295363169414139,3310.546875,33.550114545959474,35450.5571244199,2670.856899277009,2670.856899277009,7.127523005831325,Ball
0.0148341026930514,0.12786482618415512,0.016349413775104203,0.12872243152540352,0.46553908183632736,-0.4640771656686627,0.46553908183632736,0.9296162475049901,-0.0010317197728274342,-0.12096315803395008,3.616611932508847,1.2430942723178893,4.495789578498281,5.291679967937212,3445.3125,41.73959245881602,34287.24546417351,2694.476328144031,2694.476328144031,7.061872048895342,Ball
0.014815939780595061,0.13453086904207634,0.018098554725216293,0.13534425291381422,0.41778315369261476,-0.436950499001996,0.436950499001996,0.8547336526946108,0.003703348151816099,-0.07957324415997657,3.2284377769645043,1.2484372851313112,4.0305020934889315,4.7485271708577095,3445.3125,42.10002904341783,37955.42184596693,2656.3349588201345,2656.3349588201345,7.022288320855328,Ball
0.014922141264346307,0.14072865274374763,0.01980455370307031,0.14151757489083613,0.5121579640718563,-0.5579646706586827,0.5579646706586827,1.070122634730539,-0.009595584160327474,0.035199893287827244,3.9427235174789113,1.2527675142750938,4.9393159404660105,5.817149715375116,3369.140625,50.29333799770034,41533.165615879356,2674.630341698046,2674.630341698046,6.819531149035725,Ball
0.01512439203624002,0.13437466409957768,0.018056550351874333,0.13522313998107058,0.5121579640718563,-0.5579646706586827,0.5579646706586827,1.070122634730539,-0.012315199178339883,-0.016162120386769896,4.12625139999552,1.2457716286743623,5.140366926892288,6.033513391841913,3263.671875,51.06199497432603,37867.33220859687,2679.1631145646497,2679.1631145646497,7.003981772010419,Ball
0.014932927972180638,0.13272727374330226,0.017616529195329494,0.13356467172554212,0.4736608383233533,-0.39796606786427147,0.4736608383233533,0.8716269061876247,0.01899743834523479,-0.1426210804891821,3.546303316618516,1.2465324940358455,4.42058231787207,5.209672827512254,3263.671875,55.51283929408245,36944.55965458094,2683.89243069766,2683.89243069766,6.943878552678868,Ball
0.014512087738585328,0.13270532826251352,0.01761070414926147,0.13349646002720023,0.4736608383233533,-0.39796606786427147,0.4736608383233533,0.8716269061876247,0.038953305777664475,-0.17779875619442054,3.5481153449825094,1.2486761750799331,4.430447097715177,5.239873921575032,3445.3125,42.999965046753104,36932.32605224837,2682.443035707679,2682.443035707679,6.99840348531901,Ball
0.01458362899201597,0.13792293077775786,0.019022734834326187,0.13869180606258957,0.445721996007984,-0.4257424750499002,0.445721996007984,0.8714644710578843,0.016341462263626844,-0.10420720256851634,3.213758683096507,1.249963587731005,4.017081333624979,4.752243101066936,3445.3125,43.6801822230201,39893.57584542149,2726.927035213383,2726.927035213383,6.942143096009378,Ball
0.014638672927582336,0.14009123967380746,0.019625555433344162,0.14085398886231407,0.445721996007984,-0.4257424750499002,0.445721996007984,0.8714644710578843,-0.004805479985592903,-0.06950731284734424,3.1644257972962406,1.252774172042656,3.9643109081982195,4.698486247294891,3363.28125,57.839499805221536,41157.777296793975,2715.1215470897278,2715.1215470897278,6.674988177488152,Ball
0.014522557190306887,0.13527843617483448,0.01830025529390877,0.13605572373573446,0.4819450299401198,-0.394067624750499,0.4819450299401198,0.8760126546906188,-0.03513277647479842,-0.20446005239619502,3.5422620725329983,1.2471740154009414,4.41781721260344,5.2234453657219735,3357.421875,42.11280323110522,38378.418099627816,2705.2819917973666,2705.2819917973666,6.964575446279339,Ball
0.014608137026727796,0.14801617359747715,0.021908787646438492,0.14873528604144393,0.5157315369261477,-0.39504223552894213,0.5157315369261477,0.9107737724550898,-0.019794991880347064,-0.2951162909056202,3.4674457598612016,1.237231707798734,4.290033839172554,5.025961966005068,3445.3125,45.75871189629968,45946.058363297445,2724.480599365104,2724.480599365104,6.880401710165184,Ball
0.014248923793038923,0.1478448227521067,0.021858091614601845,0.14852987391047523,0.5157315369261477,-0.42801656686626743,0.5157315369261477,0.9437481037924151,0.02807555689844147,-0.16375330308818326,3.4722411279834473,1.2519159672986018,4.346954110433385,5.1268612323484986,3234.375,52.417817893950776,45839.740826958645,2702.55755006187,2702.55755006187,6.9549994993771325,Ball
0.01432855507734531,0.13739110205375385,0.018876314923545003,0.13813624583775802,0.5670610379241517,-0.43272718562874246,0.5670610379241517,0.9997882235528942,0.05146299261369281,0.09097523830737053,4.105085051972304,1.265066285587122,5.193204698717819,6.171326936163487,3228.515625,42.73092387836891,39586.50160979289,2686.6283368676786,2686.6283368676786,7.155779273299803,Ball
0.014423335341036677,0.13962855800140006,0.01949613420955034,0.14037153134418082,0.5670610379241517,-0.43272718562874246,0.5670610379241517,0.9997882235528942,0.02956022568171269,-0.01875183812273118,4.039715407348226,1.255169037570239,5.070525699898939,5.995022039930543,3363.28125,52.7624042305224,40886.359255217874,2710.238502723,2710.238502723,7.100746542443825,Ball
0.013918660179640718,0.13790141387481905,0.019016799948674133,0.138602052834258,0.42460542914171656,-0.4080370459081836,0.42460542914171656,0.8326424750499002,-0.02840392386622163,-0.17708549113805727,3.063485860844102,1.2427727167077034,3.807216645876862,4.4649698618126505,3263.671875,48.26726548676785,39881.122910811,2708.234875302768,2708.234875302768,6.870010412345429,Ball
0.013567378348771206,0.13743437767351827,0.018888208166507256,0.13810243271487277,0.5193051097804391,-0.45611784431137725,0.5193051097804391,0.9754229540918163,0.0038264168954027047,0.11850337918858855,3.760289370518186,1.259134619157626,4.734710524469886,5.616541716888383,3263.671875,45.316375048670345,39611.443557200124,2700.146530997873,2700.146530997873,6.935137186650134,Ball
0.013217365542352795,0.1426950175243821,0.020361868026283713,0.143305850467327,0.5193051097804391,-0.45611784431137725,0.5193051097804391,0.9754229540918163,0.014069851729115887,0.05979496029231868,3.623753727338843,1.257543552727814,4.557028136488347,5.405336540805024,3445.3125,46.412914820760406,42701.951826574434,2704.976237245737,2704.976237245737,6.967100675196688,Ball
0.013239018272049652,0.14046750476692568,0.01973111989544629,0.14109001204994615,0.5920760479041917,-0.423793253493014,0.5920760479041917,1.0158693013972058,0.005133815857231941,0.07870361428788142,4.1964419685115315,1.254856574722356,5.2659327946275205,6.215044170899798,3445.3125,44.77538518356047,41379.159194889886,2690.486846991166,2690.486846991166,6.986205788021259,Ball
0.01354112540543912,0.1368320524209914,0.018723010569740933,0.13750044598831948,0.5920760479041917,-0.423793253493014,0.5920760479041917,1.0158693013972058,0.058242885455050235,0.13476615514468637,4.305993654409586,1.2572946744929407,5.4139028900895685,6.396092800742996,3416.015625,40.63627999444134,39265.00260224071,2678.0682905142417,2678.0682905142417,6.980000708747424,Ball
0.013622898168506736,0.1345133411881459,0.01809383895759855,0.1352014138687464,0.4954271457085829,-0.46245281437125746,0.4954271457085829,0.9578799600798403,0.022728710647701985,0.1190712300556287,3.6643636448176777,1.2591989716200804,4.61416293319643,5.461336082503473,3263.671875,47.810401427739144,37945.531614186715,2673.860383818125,2673.860383818125,7.0206433250378995,Ball
0.013219665649170409,0.13940087314543861,0.019432603433710668,0.14002629393648366,0.4954271457085829,-0.46245281437125746,0.4954271457085829,0.9578799600798403,-0.0026697876942604636,-0.055455736797576094,3.538100822216362,1.2506344890811498,4.424870914110156,5.217257474477525,3263.671875,50.03773344769759,40753.129346504225,2723.7390134097263,2723.7390134097263,6.887628728187603,Ball
0.013261067571887475,0.1421185174887501,0.02019767301320017,0.1427358711969291,0.44929556886227545,-0.4070624351297405,0.44929556886227545,0.856358003992016,0.007152173933699924,-0.22999081726743587,3.147741104563643,1.2435088119897855,3.9142438013873506,4.60207325388207,3263.671875,61.31924664046432,42357.591239950605,2716.6091742833196,2716.6091742833196,6.854195903652091,Ball
0.01378414358782435,0.13530400282404748,0.01830717318020985,0.1360043227057861,0.4523818363273453,-0.4756100598802395,0.4756100598802395,0.9279918962075848,-0.012198136707773307,0.038295106126252865,3.497021641798194,1.2581368392410028,4.399731755169363,5.198578560142712,3310.546875,42.77273298260866,38392.92500885374,2709.431383396688,2709.431383396688,6.932868165118068,Ball
0.01373996567412051,0.1350691616758555,0.018243678435818395,0.1357662148420748,0.4523818363273453,-0.4756100598802395,0.4756100598802395,0.9279918962075848,-0.002126705629148088,0.027219141642850442,3.5031547460719588,1.255367709332461,4.3977473490134935,5.17733880463153,3363.28125,46.34828690327143,38259.77108083207,2706.161490194133,2706.161490194133,6.89671361126438,Ball
0.013591013929172904,0.13679732256446567,0.01871350746080647,0.13747080824825844,0.46423960079840315,-0.39455493013972054,0.46423960079840315,0.8587945309381237,-0.003231884985084209,-0.1336349056001147,3.377004956281578,1.2476593245710397,4.213351722827327,4.956260501949739,3363.28125,48.6703781240994,39245.06973840536,2708.5794517614013,2708.5794517614013,6.87975147160293,Ball
0.013476960356630489,0.14184247123069593,0.020119286644830807,0.14248127984154618,0.46423960079840315,-0.4436103393213573,0.46423960079840315,0.9078499401197604,-0.04733657670997545,-0.2395230522677858,3.2582497947427567,1.24533345687146,4.057607480237722,4.786015374353595,3345.703125,40.53257395989632,42193.20273777128,2718.4014770233493,2718.4014770233493,7.010773500545351,Ball
0.01325726049853418,0.13867905187069787,0.01923187942775571,0.1393112859164027,0.46423960079840315,-0.4436103393213573,0.46423960079840315,0.9078499401197604,-0.052053867014785385,-0.12870931208382785,3.332390464595826,1.2520392302886436,4.172283592313773,4.93083880054169,3263.671875,55.44685938106032,40332.177382253896,2718.6465166928274,2718.6465166928274,6.820570593165371,Ball
0.013357275488086327,0.13887786201315536,0.01928706055734502,0.1395187348201296,0.46423960079840315,-0.4052756487025948,0.46423960079840315,0.8695152495009979,0.017552094037222268,-0.1781380433190578,3.3274355691148596,1.2401353942697873,4.1264706214115705,4.83039396893908,3445.3125,51.57554319097782,40447.90001609491,2703.6902150345636,2703.6902150345636,6.692949040375673,Ball
0.013323487712075848,0.14547908639664187,0.02116416457880159,0.1460879184040057,0.41989481037924153,-0.4419859880239521,0.4419859880239521,0.8618807984031936,0.005043029600228829,-0.3532303242003465,3.025479402079241,1.2312461711016074,3.725109929556846,4.3532054138441545,3427.734375,48.065358505508854,44384.4716178205,2702.1729627849045,2702.1729627849045,6.768619754458609,Ball
0.013100139408682635,0.13933787259896,0.01941504274040401,0.13995233614674293,0.4337017964071856,-0.4419859880239521,0.4419859880239521,0.8756877844311377,-0.02867123125000854,-0.22921681465735855,3.1581179721110235,1.2400014497417224,3.916070863873058,4.600772076137407,3380.859375,43.78828005743369,40716.29757823875,2676.066754208863,2676.066754208863,6.910432795710025,Ball
0.012846572460547656,0.13057960235744462,0.017051032551828358,0.1312100109588154,0.4337017964071856,-0.4163212375249501,0.4337017964071856,0.8500230339321357,-0.021910781151880117,-0.06369633745619518,3.3054017238312494,1.2536936972336112,4.143961307992352,4.913436823294792,3263.671875,39.02482575544263,35758.60723091517,2666.349064572863,2666.349064572863,7.143616535576195,Ball
0.012631790072199351,0.12773161638584832,0.016315365824541517,0.1283546958430802,0.4423108582834331,-0.4163212375249501,0.4423108582834331,0.8586320958083832,-0.04081873892696069,0.018733806536017195,3.446004490744767,1.2636936802744263,4.354694097151455,5.196401955972583,3228.515625,38.6026329369872,34215.833316585136,2730.201609580005,2730.201609580005,7.159799700154691,Ball
0.012800966894336328,0.13624061274632812,0.018561504561494944,0.13684067127475236,0.4423108582834331,-0.6070200798403194,0.6070200798403194,1.0493309381237523,-0.042628802486358024,0.07816814054160659,4.435962453162249,1.252362558011784,5.555433285086503,6.554723111779081,3445.3125,45.95920270972379,38926.327783003566,2734.180812665116,2734.180812665116,6.888313368423647,Ball
0.012790180186501996,0.14012630802510018,0.019635382200745254,0.14070881603491817,0.4353261477045908,-0.6070200798403194,0.6070200798403194,1.0423462275449102,-0.03672714215197095,-0.09442032937894451,4.3140159724582,1.2406585465697215,5.352220786268553,6.273443499760186,3357.421875,43.419609307937534,41178.38150946801,2683.6621025894865,2683.6621025894865,6.827126976101402,Ball
0.012385361386601797,0.13478251321806473,0.018166325869377793,0.13535037142931863,0.46277768463073854,-0.4367880638722555,0.46277768463073854,0.899565748502994,-0.04740326981336949,-0.10509822712908079,3.419109085137648,1.245707675927001,4.2592104321877144,5.006038427081083,3445.3125,40.725251817297185,38097.55445150143,2723.7963639805225,2723.7963639805225,6.91815336241161,Ball
0.012164075247941617,0.13424510133053238,0.01802174723124491,0.1347950739377463,0.4712243113772455,-0.5297009580838323,0.5297009580838323,1.000925269461078,-0.05347523051712843,0.08927596289730477,3.9296759340661747,1.252776164198804,4.9230043432237744,5.801290771824218,3445.3125,47.52270951439649,37794.352736340865,2727.39307921713,2727.39307921713,7.005172649283469,Ball
0.012212774061252495,0.13806720162392655,0.01906255216426199,0.13860629139592903,0.5386348902195609,-0.5297009580838323,0.5386348902195609,1.0683358483033931,-0.06808064252326139,0.35482931170388765,3.886078220511288,1.2685085802351783,4.929523566183622,5.870617586492515,3445.3125,48.95087388501118,39977.06946862896,2711.695155647082,2711.695155647082,6.737008705520553,Ball
0.012230619717596057,0.13842791018609787,0.019162286318490377,0.13896717014160873,0.5386348902195609,-0.517680758483034,0.5386348902195609,1.0563156487025949,-0.02917567644610526,0.14525048558997167,3.8759866065538167,1.2571785354507208,4.872807165453937,5.780203145560924,3228.515625,46.11489618390636,40186.2274109165,2685.3414265942024,2685.3414265942024,6.8637844550473215,Ball
0.01236521562344062,0.14127957412674969,0.01995991806543576,0.14181966232807758,0.4479960878243513,-0.44003676646706585,0.4479960878243513,0.8880328542914171,0.018954793027738868,-0.2464175786470748,3.158913795662427,1.2393883157982346,3.9151208489578644,4.597599122548758,3445.3125,39.546557835785805,41858.982800842474,2688.5876557145625,2688.5876557145625,6.959320462292016,Ball
0.012287249933726298,0.14560618843752043,0.02120116211130271,0.14612370999340446,0.48535616766467066,-0.5495180439121756,0.5495180439121756,1.0348742115768463,-0.007157477886234961,-0.06913642150511867,3.7606357239148873,1.251642439424297,4.706971271266987,5.560718114437704,3263.671875,41.75001203216157,44462.063885841344,2698.714182585043,2698.714182585043,6.890640088953217,Ball
0.012100386083302146,0.13891701290246058,0.0192979364737424,0.13944301996553063,0.48535616766467066,-0.5495180439121756,0.5495180439121756,1.0348742115768463,-0.03931379217487325,0.04938533472322959,3.940807105640804,1.2605842830784562,4.967719500014699,5.9060703020201455,3421.875,46.81926876391375,40470.72484811621,2713.241222645254,2713.241222645254,6.880106999631698,Ball
0.012220705464071857,0.13583038886881407,0.018449894540253253,0.13637903131454207,0.4172958483033932,-0.4346764071856287,0.4346764071856287,0.8519722554890219,-0.004840597368009202,-0.02653571074911909,3.1872671553378256,1.264769413256274,4.031158009947615,4.813311049867835,3263.671875,44.84195686882004,38692.233873402336,2716.9038287075064,2716.9038287075064,6.992606849874843,Ball
0.012356808336452096,0.13761268470893248,0.01893725099280006,0.13816635518484185,0.4189201996007984,-0.42947848303393216,0.42947848303393216,0.8483986826347305,0.013913191810543114,0.08049579356065095,3.1084158112108176,1.2721819965263301,3.9544706327401897,4.732639777698816,3263.671875,47.60425708613252,39714.3108190317,2737.16677519764,2737.16677519764,6.894218350521409,Ball
0.012334679722586077,0.136198936375238,0.01855015026974613,0.13675633291955772,0.43288962075848303,-0.4135598403193613,0.43288962075848303,0.8464494610778444,-0.02072334332383382,0.04086984208214606,3.1654082229092504,1.2651575192159363,4.004740014601594,4.77157226555502,3363.28125,42.99824239841502,38902.485780198396,2684.28086123284,2684.28086123284,6.968314029060051,Ball
0.012199052734375,0.13605964999058764,0.018512228355561215,0.13660543636026085,0.4644020359281437,-0.4135598403193613,0.4644020359281437,0.877961876247505,0.017943853081186803,-0.022284457783952494,3.3995867829403634,1.261782122085289,4.2895378251915925,5.111377526960343,3445.3125,47.326936165025025,38822.96003167412,2677.6155344838007,2677.6155344838007,6.922096082923216,Ball
0.012012982024232784,0.1359308680630752,0.018477200892381154,0.13646066330446915,0.4644020359281437,-0.4070624351297405,0.4644020359281437,0.8714644710578843,0.0042968178772749355,-0.14543506283000873,3.4031934528412506,1.2460834753705385,4.240663125074688,5.001787147684864,3234.375,46.99712251924858,38749.49903225689,2681.2603034551894,2681.2603034551894,6.875084811882603,Ball
0.011740696965444112,0.13371972935375198,0.017880966018440678,0.13423416101602106,0.4231435129740519,-0.4135598403193613,0.4231435129740519,0.8367033532934132,-0.05203255750979645,-0.29741634887088786,3.1522788966032946,1.2279142202107727,3.8707280832095097,4.506597676363637,3445.3125,46.124255709964046,37499.10451209421,2695.096665967423,2695.096665967423,7.025749943400449,Ball
0.012041852330495258,0.13503047971598,0.018233230452327685,0.1355663551913864,0.4699248303393213,-0.4689502195608783,0.4699248303393213,0.9388750499001997,-0.01577675097770274,-0.0599467894093233,3.4663824197080673,1.2468899760008496,4.322197492119559,5.07952919923821,3445.3125,47.499966456899266,38237.86613593743,2715.8459812332335,2715.8459812332335,6.799689429951145,Ball
0.012271307814059381,0.1345356345357568,0.018099836959938713,0.1350941225790601,0.4699248303393213,-0.4689502195608783,0.4699248303393213,0.9388750499001997,0.01052853011304075,-0.07769452606968885,3.4784994444470434,1.2527905996974147,4.3578314050559355,5.160398281552378,3263.671875,46.903592277743535,37958.11387254848,2716.288218463479,2716.288218463479,6.8480630020164455,Ball
0.011745376493107536,0.130851541911214,0.017122126020542194,0.13137762324500712,0.4405240718562874,-0.4137222754491018,0.4405240718562874,0.8542463473053892,-0.036158593781281216,-0.23297737631246695,3.3531134220227954,1.2406523883188743,4.160048175336654,4.89096309683379,3263.671875,45.33213503894089,35907.71431265098,2706.109441716325,2706.109441716325,7.024820659377352,Ball
0.01172047188825474,0.13467611377996724,0.018137655622874685,0.13518515112303592,0.44848339321357283,-0.4137222754491018,0.44848339321357283,0.8622056686626747,-0.03144651298215301,-0.14725296959297163,3.3175492240667404,1.2441025989993975,4.127371611969866,4.841098636391372,3386.71875,46.019709305059436,38037.440561946794,2710.982980045938,2710.982980045938,6.787157154029435,Ball
0.012149640094810378,0.13241997329068816,0.01753504932630657,0.13297617486128857,0.44848339321357283,-0.43305205588822354,0.44848339321357283,0.8815354491017964,-0.03326484091782868,-0.06752330568925746,3.372659754135651,1.2505114837536473,4.217549753340384,4.965899510517921,3445.3125,41.83759352222293,36773.66636549605,2719.057162141953,2719.057162141953,6.989536746083089,Ball
0.012279239216878741,0.13219825773599295,0.01747637934843202,0.1327673117306265,0.4275292614770459,-0.4650517764471058,0.4650517764471058,0.8925810379241517,-0.05156901919203551,0.023436999829285377,3.5027580990014773,1.2546431450171716,4.394711437565583,5.188693198824464,3357.421875,48.84716161196307,36650.62424105311,2689.3119703752322,2689.3119703752322,6.746929523891954,Ball
0.012013695850486526,0.14206361578631158,0.02018207093028076,0.14257068358631364,0.4702497005988024,-0.5790812375249501,0.5790812375249501,1.0493309381237526,-0.015667308819228246,-0.10848735246750962,4.0617132706274,1.2453128794188395,5.058103848418719,5.962292607374154,3445.3125,47.599260304436676,42324.88672879284,2724.4242978756292,2724.4242978756292,6.815847459727295,Ball
0.011628229673465568,0.13586970887904412,0.018460577790876204,0.13636639438004905,0.4702497005988024,-0.5790812375249501,0.5790812375249501,1.0493309381237526,-0.003141654950483851,0.014842247843877665,4.24650985426122,1.2535397392977494,5.323168855635934,6.303245861568363,3445.3125,42.46330434238545,38714.638870592564,2682.1971274451466,2682.1971274451466,6.951764378777738,Ball
0.01172396170549526,0.12969980766090974,0.016822040107276982,0.13022861200730393,0.4598538522954092,-0.4405240718562874,0.4598538522954092,0.9003779241516966,-0.03472987077044089,-0.03558994989944608,3.5311276470459356,1.253144757888351,4.425014100330242,5.23981440282685,3281.25,39.07969648109385,35278.384034259776,2668.3088313605695,2668.3088313605695,7.020234882105989,Ball
0.011820407563778692,0.13790023441592442,0.019016474651966906,0.1384059127600434,0.48535616766467066,-0.4405240718562874,0.48535616766467066,0.925880239520958,0.010522278103827668,-0.16551647924123714,3.506758909253686,1.244999230667475,4.365912144157153,5.14939834445501,3263.671875,48.646248075711966,39880.44451845081,2708.0102464396005,2708.0102464396005,6.80369526588909,Ball
0.011509100003118762,0.13396928164990285,0.017947768425791,0.1344627376215165,0.48535616766467066,-0.4124227944111777,0.48535616766467066,0.8977789620758483,0.0461637748844906,-0.0653160684877303,3.609596057986289,1.2555217689077132,4.531926427765254,5.368957214859845,3263.671875,44.054416136826774,37639.19907664889,2693.7319907989076,2693.7319907989076,6.879890331188152,Ball
0.011469918873191117,0.13084150774710201,0.017119500149534957,0.13134328756541971,0.4078746107784431,-0.4039761676646707,0.4078746107784431,0.8118507784431138,0.039441647266919254,-0.07094124136133662,3.1054088742470998,1.2594329710319938,3.911054324762144,4.643282105864694,3234.375,50.467448361146516,35902.20495045152,2710.144597459042,2710.144597459042,6.868395708783126,Ball
0.011570885631081586,0.14355728026794817,0.020608692717930224,0.1440228388562654,0.5105336127744511,-0.4770719760479042,0.5105336127744511,0.9876055888223553,0.03446259775848465,-0.1519293088545015,3.5448100928212014,1.2473481850014234,4.421612435455253,5.2174284609088275,3363.28125,56.38015461735908,43219.57838623319,2749.3807027617763,2749.3807027617763,6.699169626044114,Ball
0.011884810554671905,0.14364597720348046,0.02063416676674283,0.1441367943609933,0.5105336127744511,-0.4770719760479042,0.5105336127744511,0.9876055888223553,0.018191772788583003,-0.2165527861306784,3.5420075424725352,1.2374833578640232,4.38317538723861,5.1497786287613305,3363.28125,48.685075994017765,43272.99058605806,2730.719363024389,2730.719363024389,6.751820550961229,Ball
0.011815014209861526,0.1443821427440621,0.020846203143366725,0.1448647565978211,0.49136626746506984,-0.41762071856287425,0.49136626746506984,0.908986986027944,-0.005254813323363316,-0.14322981467217355,3.391896545473921,1.245597579898125,4.224938128307127,4.982890135800268,3445.3125,50.94670972081818,43717.6614114607,2719.5921835038507,2719.5921835038507,6.802870551800199,Ball
