Mean,Standard_Deviation,RMS,Maximum,Minimum,Peak_to_Peak,Skewness,Kurtosis,Crest_Factor,Shape_Factor,Impulse_Factor,Clearance_Factor,Dominant_Frequency,Maximum_FFT_Magnitude,Spectral_Energy,Mean_Frequency,Spectral_Entropy,Label
0.8777610256640667,-0.4716139650330065,-0.4708735094582251,-0.5562100729990184,0.5325705711022944,-0.5459042526262274,-0.3529377164634347,-0.5714731849060324,-0.6073594961787632,-0.6327002479516168,-0.6016596651937237,-0.5889439682554846,0.566285623250019,-0.6932445949064724,-0.5506131762092007,0.3843421168209155,0.6371839360222873,Ball
0.8433776256844164,-0.48374869690228567,-0.4831082413351624,-0.6120146656014164,0.5617564704868353,-0.5888908545743339,-0.4276589317212886,-0.5620873490859506,-0.7670831587071282,-0.635842584130419,-0.6947813642215975,-0.6631239748055205,0.5556013600485558,-0.660521543303771,-0.5558986142213705,0.35051426151303383,0.5298435693793598,Ball
0.8505899607434809,-0.49776676971797235,-0.49703890088660024,-0.6255757816531818,0.5617564704868353,-0.5958901139693428,-0.43772097194291626,-0.5975119384184391,-0.7340947005061557,-0.6953054591854342,-0.6865428048195177,-0.6598892068780415,0.5556013600485558,-0.4700601300756484,-0.561901404278179,0.29558942916177816,0.41738438855694493,Ball
0.8323626161759661,-0.4984806624447459,-0.49782928500756524,-0.641777114989362,0.6133734541145168,-0.6293379022286764,-0.39301478910630233,-0.6372482382475223,-0.9848996781920154,-0.7235534699251606,-0.8347723223829613,-0.7712470127441995,0.566285623250019,-0.6385744483912024,-0.5622041550124104,0.32163407763520474,0.5395433360513382,Ball
0.8774317437983365,-0.5246604315735789,-0.523693194522875,-0.641777114989362,0.5766680435348323,-0.6114990818236984,-0.7022762046912505,-0.590293787547155,-0.7434392432514914,-0.6437244558314643,-0.6825205911716928,-0.6500461790433174,0.5288907020448976,-0.798065808433097,-0.5731083469119773,0.32368583672956636,0.729818679380825,Ball
0.8851964226321655,-0.5430408444996317,-0.5419470043650857,-0.6007337372043725,0.5706779244471754,-0.5874042862072525,-0.6492786854812255,-0.5727939178879313,-0.6596150062635557,-0.6475324503877253,-0.6347618937436622,-0.6142214712908918,0.5983384128544087,-0.8242494096066972,-0.5805338520302029,0.2951925750560094,0.8140188863600138,Ball
0.8403716009101815,-0.5547789827133183,-0.5538369839931635,-0.6007337372043725,0.5706779244471754,-0.5874042862072525,-0.15618950278188837,-0.610149249990208,-0.627369768454777,-0.7168839852519217,-0.629536372768373,-0.6148097692634581,0.721207439671236,-0.713628931277128,-0.5851763996471657,0.329327100915598,0.7303228772029162,Ball
0.8379391639020368,-0.5184037901001016,-0.5176439875550846,-0.6360166409142758,0.5919619646097007,-0.6159587869249429,-0.12187509314030097,-0.6034672841198847,-0.8356215018333092,-0.6922575557831495,-0.7442164915460221,-0.7015646457798153,0.721207439671236,-0.7087602854586279,-0.5705374304853785,0.2742056343959544,0.6798590268779368,Ball
0.8521620161024571,-0.4845837891297429,-0.48390236161565486,-0.5662909026304193,0.4970122046032249,-0.5338258846436901,-0.21825069290300117,-0.5849383693318211,-0.45241401244984514,-0.6722991378798456,-0.5202197513027089,-0.5308793112097109,0.651759728861725,-0.5980880588198806,-0.5562593600587548,0.300645910470076,0.42137130786679733,Ball
0.8792481050576864,-0.5192561675887605,-0.5183059564736466,-0.5662909026304193,0.4970122046032249,-0.5338258846436901,-0.23795938246789666,-0.5932302257355269,-0.353953053337874,-0.7045438075698052,-0.4706664068725106,-0.49632070424785724,0.5556013600485558,-0.5877053209542337,-0.5708889788709288,0.30719662147591065,0.6565206758276632,Ball
0.8536066075133987,-0.5282456299723493,-0.5273706732855589,-0.5947332433761575,0.622549806759438,-0.6095169906675897,-0.011040848659662882,-0.6136456935708497,-0.6650896705179998,-0.7010369102790615,-0.6480728214359796,-0.6279083289676172,0.5556013600485558,-0.5275849405269343,-0.5745715823107825,0.31403137454082525,0.5798972748854688,Ball
0.7972462984951822,-0.5283653818412906,-0.5277434990702357,-0.5947332433761575,0.622549806759438,-0.6095169906675897,0.13357667757807878,-0.6193247589870141,-0.6641175345776162,-0.6911564903962658,-0.645641434045235,-0.623084470561358,0.721207439671236,-0.6966042784195632,-0.5746204042071813,0.31193672563780517,0.6494091216966189,Ball
0.8068273385883605,-0.4998940232682373,-0.4993472120784836,-0.6153749421452167,0.6007559692277502,-0.6095789310162181,-0.030288355287440647,-0.6074441773755224,-0.8434966957347421,-0.6852226890081835,-0.7475243267766506,-0.7009711202227745,0.721207439671236,-0.6874161530949296,-0.5628026397676709,0.3762244880563731,0.5776848045106195,Ball
0.8141990035824552,-0.4880620180711762,-0.48752933452203573,-0.6153749421452167,0.6007559692277502,-0.6095789310162181,-0.1835374428517685,-0.6018422454766823,-0.8699633185990688,-0.672268451626787,-0.760530734322227,-0.7095574135015312,0.6464175972609932,-0.4961572596184023,-0.5577574608736614,0.3591633329407808,0.23709874833599928,Ball
0.7986484019234453,-0.5143244736263001,-0.5137552899576798,-0.5886127396713785,0.6256085909744117,-0.607844601254623,-0.4033153407856923,-0.6236289445869474,-0.667257759438383,-0.6980800802653737,-0.6487543411648687,-0.6257085154747555,0.6410754656602616,-0.7085877363941713,-0.5688493357842546,0.34494332125189037,0.6062829892322931,Ball
0.810109535249991,-0.4448173219201532,-0.44445240085074683,-0.5636506853460047,0.6248438949206683,-0.5945893666481463,-0.29216444877223285,-0.6382644399275834,-0.7073959978459424,-0.7439050755391142,-0.6802493048485971,-0.6572514773237815,0.721207439671236,-0.6593401329716652,-0.5386483746207688,0.37268892721800306,0.4989729648640713,Ball
0.7620025168663768,-0.44575234741243297,-0.44557512526271903,-0.5636506853460047,0.5989716784356822,-0.582015475876582,0.05474707323864642,-0.6170572684439106,-0.7048233285700974,-0.6762239949386286,-0.6662200784469521,-0.6411353799027936,0.5288907020448976,-0.5693913598574428,-0.5390726669594758,0.3410059895155126,0.5940749639875663,Ball
0.7726670005177714,-0.502796100660359,-0.5023837465995832,-0.5257275643516869,0.5952756475092557,-0.5606460555997855,0.22423271998570274,-0.5759340270429998,-0.36530859724044734,-0.6156129881653288,-0.45764340035692264,-0.4743084876410639,0.523548570444166,-0.7002383883168843,-0.5640281125361175,0.31798527454559194,0.8500417705822993,Ball
0.7853602853418804,-0.49058677455881644,-0.49016631039484937,-0.5257275643516869,0.5952756475092557,-0.5606460555997855,0.06550627112598863,-0.5936483084012254,-0.40037878831025864,-0.6612302997335215,-0.48788028101531733,-0.5024687209753302,0.6464175972609932,-0.5647368134036884,-0.5588406367973454,0.35210641360763245,0.7798825503571709,Ball
0.7177725269018354,-0.5000114364780712,-0.4998377777526036,-0.6309762260985753,0.6146479475374225,-0.6243826743384047,-0.35455223780529366,-0.6192096098524296,-0.9241166320874407,-0.7183660641521702,-0.7992499976652728,-0.7468557304686673,0.5556013600485558,-0.625455506742036,-0.5628523369759736,0.34921079439626496,0.4857254784896613,Ball
0.6707277080850848,-0.5025599547132148,-0.5025685595331197,-0.5610104680615903,0.5769229422194134,-0.5699371078940448,-0.12098323026764164,-0.5714898984951167,-0.5502881928643754,-0.6429525754093111,-0.57064916143076,-0.5629213484237118,0.5556013600485558,-0.6653150576479664,-0.5639285741385797,0.33752161260482105,0.5687532263394609,Ball
0.6238528411990206,-0.47385375045943484,-0.4741281548266414,-0.5610104680615903,0.5769229422194134,-0.5699371078940448,-0.04675041574103511,-0.5809677546839451,-0.6235382636223779,-0.6502859445368318,-0.6144428116253485,-0.5966560158492489,0.721207439671236,-0.6505033986647274,-0.5515949645896573,0.34450144830449436,0.609502311424296,Ball
0.6267526460165865,-0.48600881866524376,-0.4862392987617504,-0.5072460433607852,0.602285361335237,-0.5545139610855743,-0.11150868328010884,-0.577915151553704,-0.316296482565443,-0.662670469269644,-0.4397179952125543,-0.4673257687421127,0.721207439671236,-0.6726225512741417,-0.5568739693394785,0.3235615488209435,0.633858722549756,Ball
0.6672118275187373,-0.505846716821327,-0.5058588481368032,-0.5072460433607852,0.602285361335237,-0.5545139610855743,0.2733657047679484,-0.5688644445203576,-0.25752304760860695,-0.6514330468387434,-0.40324757924427007,-0.43840784433859864,0.6944967816675779,-0.7285320733155844,-0.5653111517270519,0.3056143944004485,0.6259480934293025,Ball
0.6781631050531836,-0.5184994359092278,-0.5184247052377459,-0.5786519199165419,0.5719524178700811,-0.5766266655459116,0.01599918715583412,-0.5713982249505776,-0.6017514300928067,-0.6426559690875381,-0.6003607108082845,-0.5877115100837554,0.5556013600485558,-0.6316266596872079,-0.5705769004516408,0.2995331762328965,0.6777618817421386,Ball
0.6241608790734249,-0.4918292028880714,-0.4920532800870468,-0.5786519199165419,0.5719524178700811,-0.5766266655459116,-0.16806036389124168,-0.5995737664488039,-0.6694902305575542,-0.6821304439852363,-0.647015804555409,-0.6266968740797287,0.5556013600485558,-0.60154067178073,-0.5593723311113831,0.37161719575855673,0.508186426400857,Ball
0.6297055608124869,-0.47699958979539436,-0.477243499758686,-0.6127347248608022,0.615412643591166,-0.6153393834386589,-0.09688190982267311,-0.6277506178050246,-0.8789144971688506,-0.7149733343984704,-0.772870850789809,-0.7249569426636306,0.5556013600485558,-0.44915410954261253,-0.5529692398380183,0.3613132345829829,0.46556413848507794,Ball
0.6997576222476853,-0.5141849618035562,-0.51403623339978,-0.6104545372060806,0.5616290211445447,-0.5880236896935365,-0.23711104625971488,-0.5844386798033355,-0.6915288191798608,-0.6475514333196558,-0.6532118915471802,-0.6296803566564355,0.5983384128544087,-0.6996736461979428,-0.5687914415679772,0.3509399740772411,0.5658605335930226,Ball
0.6938411706602151,-0.5154664405130485,-0.5153376634078839,-0.6104545372060806,0.5616290211445447,-0.5880236896935365,-0.16412472014803822,-0.5862267776690222,-0.688238467213456,-0.6603146036065151,-0.6537009911705101,-0.6330728686282381,0.6464175972609932,-0.6513763689837329,-0.5693228326580445,0.3462143621791249,0.5197684122952364,Ball
0.6738930627943635,-0.5060362303374385,-0.5060208396127945,-0.6016938162168869,0.62522624294754,-0.614410278209233,-0.17213380845480766,-0.6121949702352967,-0.7559166266528556,-0.6958432463918052,-0.6991492634632489,-0.6683845174915637,0.6464175972609932,-0.6200104083808443,-0.5653906998590448,0.34970877231537717,0.498143999450607,Ball
0.6586186330227355,-0.478505916115356,-0.47863502385425727,-0.6016938162168869,0.5867365415757874,-0.5957042929234575,-0.4917546635406033,-0.6292894967969979,-0.8196276385398436,-0.706563381053191,-0.7375357853761518,-0.6955768565562432,0.6303912024587984,-0.729932896575517,-0.5536252819590842,0.3639034498067372,0.6651792026821389,Ball
0.6291957050203875,-0.49576802963440925,-0.4959613110057419,-0.6016938162168869,0.5867365415757874,-0.5957042929234575,-0.5259402411275872,-0.611399785015363,-0.7798518760625721,-0.6756558646652462,-0.7092713884655488,-0.6724449892010892,0.5556013600485558,-0.5284761731080971,-0.5610522674562765,0.3642575783075369,0.4226964572546122,Ball
0.6425900415586483,-0.4946831645383561,-0.49482745417190893,-0.6016938162168869,0.6168145863563622,-0.6103222151997589,-0.021515067287057293,-0.6193795333215046,-0.7825101302453464,-0.7305217218815695,-0.7205629815427106,-0.6884885022037761,0.721207439671236,-0.5807684990986994,-0.5605904412266198,0.34264290385490426,0.25999639697452825,Ball
0.6380650714037716,-0.45866167269525304,-0.4589221610348226,-0.6344565125189399,0.5880110349986931,-0.6132334115852935,-0.11216659925137032,-0.6476463388183267,-0.9445067348398065,-0.7714929557205454,-0.8194869657406832,-0.7647072649439771,0.7051810448690411,-0.6281827925449425,-0.5448803596267122,0.3404501884237604,0.3564662288611408,Ball
0.6081535316006635,-0.49217298360801887,-0.49245751237657037,-0.6242556730109746,0.5880110349986931,-0.6079684819518798,-0.35648937898541205,-0.6276256632317964,-0.87334740666858,-0.7311390843301172,-0.7724205319017545,-0.725164772790201,0.6624439920631882,-0.6859560070054641,-0.5595193194411942,0.3027217972441201,0.5372584998823879,Ball
0.5741950114477694,-0.5399650206206756,-0.5402405807844498,-0.6242556730109746,0.6081480310806033,-0.6177550570351663,-0.3074972931863138,-0.6009041246737453,-0.7943310781569137,-0.6680302768271804,-0.7162520252431954,-0.6752245134810205,0.5556013600485558,-0.7502990089641197,-0.5793044847534132,0.2886779043945923,0.8345359401207092,Ball
0.5454306471768815,-0.5555058805408083,-0.5558469228694635,-0.6178951495530669,0.6081480310806033,-0.6144722185578615,-0.44452075703214927,-0.5875966456942313,-0.7188990342937748,-0.6219394502386835,-0.6643123920707587,-0.6300280139400212,0.523548570444166,-0.7560018354472988,-0.585461391457132,0.3809568651187442,0.8551672660596962,Ball
0.5680873639382601,-0.5090740786225508,-0.5094649894772901,-0.6178951495530669,0.45852250323147237,-0.5417542492681249,-0.4576380477327151,-0.5780015981529396,-0.1877960262735253,-0.6741656179360571,-0.36836436610869666,-0.4130706774866851,0.721207439671236,-0.6566319762469438,-0.566662736198097,0.386707563468564,0.5090592492527943,Ball
0.5666427725273054,-0.48787065746037794,-0.4883228079965758,-0.6230555742453316,0.45852250323147237,-0.5444176842591458,-0.4148694975233919,-0.6058641897285555,-0.25321915046482396,-0.728110465598711,-0.41845046180730994,-0.4579979578734899,0.6410754656602616,-0.6909358769177282,-0.557675233520736,0.31369850701854496,0.43105495059365956,Ball
0.5124281066341685,-0.5170306208051136,-0.5176105454857703,-0.6027739051059655,0.5920894139519914,-0.5988632507035057,-0.4922379796210802,-0.60758802391073,-0.7333281629660502,-0.70483857156855,-0.6878463971582738,-0.6604337570955382,0.721207439671236,-0.7273302744088779,-0.5699702072625173,0.371700078141231,0.5471011686188689,Ball
0.4827927387184559,-0.5199631643453031,-0.5206456439814388,-0.596533391524622,0.5191883901617844,-0.5602124731593867,-0.5362406740348248,-0.5762083571691486,-0.4594139165477698,-0.6722592695988593,-0.5242400956477867,-0.5334123750120808,0.721207439671236,-0.6355126970395465,-0.5711802255648178,0.37689800946906976,0.6580388818036608,Ball
0.48931464405903835,-0.49910676763101586,-0.4998146109774124,-0.5467292927504389,0.5191883901617844,-0.5345072284786025,-0.6420841589728677,-0.5333375645678764,-0.48280367418481285,-0.599747140689137,-0.5226332927840511,-0.5223391755769315,0.721207439671236,-0.6162215740288076,-0.5624694331690442,0.35421155159320666,0.31616645617138683,Ball
0.49170459308450487,-0.49713845693966985,-0.49784215017080974,-0.5467292927504389,0.5286196414912867,-0.5390908142771038,-0.36014502645997215,-0.5671718597418074,-0.48821772885386533,-0.6519683421920721,-0.5366122709037623,-0.5367805881969009,0.523548570444166,-0.6545289256288048,-0.5616347250338828,0.316125446678616,0.47778823273797794,Ball
0.5097301197343246,-0.4815775271166471,-0.4822512374160198,-0.6136948038733165,0.5895404271061799,-0.6032610154561218,-0.011349893623143557,-0.6304025455000883,-0.872920454921082,-0.7339650741492475,-0.7726546835323594,-0.7256715716104509,0.721207439671236,-0.7432516424651102,-0.5549590878726273,0.32081685951839867,0.5995836019202051,Ball
0.4992886979919643,-0.4579681036143105,-0.45872653436481187,-0.5860925322635283,0.5036395704023348,-0.547266940296052,-0.20058205989279254,-0.6017823689739698,-0.5501023775693735,-0.6774847096588678,-0.5774860976360134,-0.5718377523589343,0.5556013600485558,-0.7134881874837214,-0.5445707041738316,0.3354515992182591,0.5120255003455049,Ball
0.47426327619647163,-0.4944695263770348,-0.4952412900792935,-0.5860925322635283,0.5036395704023348,-0.547266940296052,-0.433614607392534,-0.582648279146675,-0.45344214912883996,-0.6362709432391493,-0.5132190824953669,-0.5166765039046012,0.6998389132683095,-0.6450145179276341,-0.5604993518194306,0.3564459097661696,0.4985972491599814,Ball
0.4903768436259154,-0.5113125839662997,-0.511988182486514,-0.6363766705439686,0.5937462554017688,-0.6170117728516257,-0.18379193386751544,-0.5949049326934825,-0.8577091477921296,-0.6169812995978776,-0.7440548268122535,-0.6912170650364331,0.5556013600485558,-0.6717233252496039,-0.5675969588654212,0.3617390657543739,0.6420192027090188,Ball
0.5086041881934302,-0.5015869707562072,-0.502219177453447,-0.6351765717783256,0.597824634355067,-0.6183744605214503,-0.04788570940648474,-0.5776258230769498,-0.9000121421031477,-0.582816032649075,-0.7629560820796656,-0.7041022536851371,0.5556013600485558,-0.6344111822069718,-0.5635180511655885,0.3910228420409652,0.5165872954351016,Ball
0.5056406514018601,-0.5093014978063355,-0.5099259589915833,-0.6248557223937962,0.6103146698995431,-0.619117744704991,-0.29889208863508954,-0.5840230157883111,-0.8694362566246882,-0.615192484115716,-0.7505661105706984,-0.6978837766845573,0.6464175972609932,-0.696627547324514,-0.5667578849334611,0.3145927298649695,0.6110491719850312,Ball
0.4874770388083629,-0.5100615542863259,-0.5107507167603008,-0.6015738063403225,0.6103146698995431,-0.6071013170710823,-0.01867604142104284,-0.5942186126565323,-0.74380169195827,-0.6307499948815841,-0.6803715581738738,-0.6436085089305513,0.721207439671236,-0.6381571319818099,-0.5670752565260577,0.30496007661333435,0.5521275991149999,Ball
0.462557836969539,-0.5107642901549978,-0.5115420051967072,-0.6015738063403225,0.615412643591166,-0.6095789310162181,-0.1175742967011853,-0.6140999813960998,-0.7418667479444662,-0.7031064779326468,-0.6924177803380397,-0.6611127911004051,0.5288907020448976,-0.6426121343206201,-0.5673684248999671,0.31022745464379126,0.49219464527643436,Ball
0.4260925258388399,-0.5228300086270293,-0.5237114348246661,-0.6320563149876539,0.6103146698995431,-0.6228341656226948,-0.5257858139693952,-0.6386357600726429,-0.8764800150054426,-0.786850218836296,-0.7835962364709418,-0.7402067434240731,0.721207439671236,-0.654402500567225,-0.5723585030520378,0.3302236059747795,0.6842721231335994,Ball
0.46642424339295574,-0.5156775198251857,-0.5164300395384362,-0.5974934705371365,0.5668544441784581,-0.5838736863354339,-0.26304478954742827,-0.6002987996142484,-0.7079664696996147,-0.6993892435590012,-0.6723218800647314,-0.6486954711143835,0.721207439671236,-0.6358199019585645,-0.5694102509769657,0.36021027679976464,0.39607582430187527,Ball
0.497153676862554,-0.5183777858042669,-0.5190111289779346,-0.5974934705371365,0.5668544441784581,-0.5838736863354339,-0.07241390410921116,-0.6031639848620635,-0.7014658014576923,-0.6721927350797028,-0.6635391349883749,-0.635778687314539,0.5556013600485558,-0.6438755066825292,-0.5705266871377288,0.3608493929383002,0.4577455260015299,Ball
0.4267192235832911,-0.5384811037214975,-0.5393244595964438,-0.6192152581952742,0.6101872205572525,-0.616144607970828,-0.4107493028390944,-0.6282327663223993,-0.7687342069873497,-0.7281388495340357,-0.7122870704201191,-0.6788141209993286,0.5556013600485558,-0.6651021774520921,-0.5787094277702843,0.3461391423200125,0.6830874128454845,Ball
0.423383916943313,-0.5176112201407653,-0.518513592790437,-0.6133347742436237,0.6101872205572525,-0.6131095308880367,-0.37660147784929326,-0.6143934633053044,-0.7878140601016812,-0.7122365163479972,-0.7203409130204059,-0.6867787032154146,0.6677861236639198,-0.6558146752432233,-0.5702101099508813,0.35318232363809005,0.3800988830773096,Ball
0.48085953550674093,-0.5299225038527329,-0.5305872301303312,-0.6133347742436237,0.5950207488246746,-0.6057386294012576,-0.38977865938934764,-0.601521948407276,-0.758247786174541,-0.6826973866686629,-0.698114568455581,-0.6668449304682269,0.721207439671236,-0.7123051686849046,-0.5752535837546845,0.36485103836879496,0.6381052394240899,Ball
0.49821587642943105,-0.5311323589615703,-0.531728816727234,-0.6288160483204179,0.5699132283934318,-0.6015266856945267,-0.5224266132201435,-0.5868373646490269,-0.6884512645849128,-0.6636541860909961,-0.6544492569130065,-0.6312592922802516,0.6410754656602616,-0.6176224815561626,-0.5757446206291,0.3218636307021683,0.32881414546658405,Ball
0.4626534349305653,-0.4772991768282957,-0.47814636835811464,-0.5972534507840078,0.4804437901054507,-0.5417542492681248,-0.26225167673094496,-0.6081351625182319,-0.3885771444009992,-0.7066582243940741,-0.4909419137672949,-0.5076964172978888,0.721207439671236,-0.6344786769101975,-0.5530997570979479,0.37260756095554,0.4166751067986109,Ball
0.41103053598059025,-0.5110980229476927,-0.5120572523840944,-0.5972534507840078,0.4804437901054507,-0.5417542492681248,-0.1714799233535742,-0.588224896877416,-0.28943553923615534,-0.6687398828829875,-0.42561093562835395,-0.453237786826841,0.721207439671236,-0.7038532953226597,-0.5675075449363187,0.3115813418563526,0.589950626796636,Ball
0.4238512847527341,-0.5447658750749063,-0.5456046289326762,-0.6049340828841229,0.5891580790793083,-0.5985535489603636,-0.4003955365492408,-0.5963666442874821,-0.6732312725503087,-0.6705603879350419,-0.6469805132285287,-0.6230939771710572,0.5716277548507506,-0.7495578352308956,-0.5812209609080239,0.2915101367263027,0.6772411727538024,Ball
0.4367676314858907,-0.5000178725369723,-0.5009098237337648,-0.5860925322635283,0.5891580790793083,-0.5888289142257056,-0.07245921159130761,-0.6173419146723117,-0.6863048680305809,-0.7081038598666377,-0.661547462850621,-0.637535648136063,0.5556013600485558,-0.6203363482665291,-0.5628550443062125,0.3488861633570567,0.4011827183517365,Ball
0.3950762984861765,-0.5214682542799548,-0.5224620999690015,-0.5860925322635283,0.6112068152955771,-0.599544594538418,0.1858299914855617,-0.601165613197369,-0.6311337182428304,-0.6596045290855616,-0.6206296682046275,-0.6024666900225062,0.5556013600485558,-0.6823611379898213,-0.5717994132491513,0.3282513931794627,0.498321026468319,Ball
0.38982903262583585,-0.5385358580427743,-0.5395121286766128,-0.6433372433846979,0.6178341810946868,-0.6323110389628394,0.1371156236236171,-0.6020737381398503,-0.9016253351143516,-0.6415774446268175,-0.7736569659766594,-0.7183748742579144,0.5288907020448976,-0.5957362395840883,-0.5787314145492569,0.35197070280450654,0.48366695184444786,Ball
0.40335083311210473,-0.46914856418192047,-0.47020929977379916,-0.5674910013960622,0.5604819770639297,-0.5652915817469152,0.1010331117827682,-0.6151484090497855,-0.6658907708480224,-0.697277316818672,-0.6478189267781594,-0.6266695633362078,0.6464175972609932,-0.5158695617269248,-0.5495292189832637,0.408674269119596,0.2679267946315801,Ball
0.44539269196890124,-0.4686645636762297,-0.4695864513254954,-0.5674910013960622,0.5604819770639297,-0.5652915817469152,-0.016879400161993453,-0.6255811891443717,-0.6673943123889884,-0.7427451976200332,-0.6572925648985966,-0.637474907368063,0.6464175972609932,-0.6198118749189929,-0.5493160614181094,0.38170511641794896,0.3350495373859553,Ball
0.4360453357804267,-0.46464746329079615,-0.4656076163344646,-0.5816521668306492,0.6071284363422789,-0.5952707104830588,-0.18679370199382433,-0.6137439672963577,-0.7479274310359613,-0.7053460141266319,-0.6962935443660488,-0.664131109226338,0.721207439671236,-0.5892625520772781,-0.5475414677719246,0.36562424506299346,0.40013132045660604,Ball
0.40088653011696435,-0.5034498115528449,-0.504458980261513,-0.5968934211543149,0.614520498195132,-0.6067296749793119,-0.11201167711477708,-0.5868808760890323,-0.7343707672764034,-0.660541295569308,-0.6803484906608744,-0.6508214293291754,0.5556013600485558,-0.4891747695337235,-0.5643034950932792,0.3544650871523258,0.5020111511938934,Ball
0.4013220319393902,-0.5216868696812162,-0.5226584008519174,-0.5634106655928761,0.5688936336551074,-0.5672736729030238,-0.0606882204316106,-0.5382749727465006,-0.5080932770257911,-0.5991391286115323,-0.5372465304288743,-0.5360513290909436,0.5556013600485558,-0.46873752571997934,-0.5718891395555706,0.3904881128907197,0.5161735663241354,Ball
0.3899777405651966,-0.49026051576709817,-0.4913304097610249,-0.5634106655928761,0.5688936336551074,-0.5672736729030238,0.17732709494690294,-0.5517671877183729,-0.5923179093638264,-0.6041489926085425,-0.5873217386861161,-0.5734573417505872,0.721207439671236,-0.6012636197572121,-0.5587008607288471,0.3794116256147535,0.4103111952951934,Ball
0.40256480543262313,-0.504501874973051,-0.5055032923432682,-0.6086543890576162,0.5690210829973978,-0.5906871246845574,0.2662870264337768,-0.596157224908454,-0.7495619341492928,-0.6961126168656171,-0.6955556141598238,-0.6660048764971652,0.6944967816675779,-0.7526735715796111,-0.5647461788058534,0.37986699502221966,0.6132040772922357,Ball
0.3744058949148475,-0.5189819363865557,-0.5200523081874847,-0.6278559693079034,0.5690210829973978,-0.6005975804651007,-0.047377940707339354,-0.6064735271228315,-0.7136881456443049,-0.7285643205637029,-0.6809908841049774,-0.6582444750900116,0.5288907020448976,-0.6668138537401059,-0.5707759270374614,0.31265032937117987,0.4647460053016035,Ball
